index,label,error_type,source_file
534,0,correct,gsm8k.main.train
534,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
535,0,correct,gsm8k.main.train
535,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
536,0,correct,gsm8k.main.train
536,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
537,0,correct,gsm8k.main.train
537,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
538,0,correct,gsm8k.main.train
538,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
539,0,correct,gsm8k.main.train
539,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
540,0,correct,gsm8k.main.train
540,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
541,0,correct,gsm8k.main.train
541,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
542,0,correct,gsm8k.main.train
542,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
543,0,correct,gsm8k.main.train
543,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
544,0,correct,gsm8k.main.train
544,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
545,0,correct,gsm8k.main.train
545,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
546,0,correct,gsm8k.main.train
546,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
547,0,correct,gsm8k.main.train
547,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
548,0,correct,gsm8k.main.train
548,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
549,0,correct,gsm8k.main.train
549,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
550,0,correct,gsm8k.main.train
550,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
551,0,correct,gsm8k.main.train
551,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
552,0,correct,gsm8k.main.train
552,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
553,0,correct,gsm8k.main.train
553,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
554,0,correct,gsm8k.main.train
554,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
555,0,correct,gsm8k.main.train
555,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
556,0,correct,gsm8k.main.train
556,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
557,0,correct,gsm8k.main.train
557,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
558,0,correct,gsm8k.main.train
558,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
559,0,correct,gsm8k.main.train
559,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
560,0,correct,gsm8k.main.train
560,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
561,0,correct,gsm8k.main.train
561,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
562,0,correct,gsm8k.main.train
562,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
563,0,correct,gsm8k.main.train
563,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
564,0,correct,gsm8k.main.train
564,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
565,0,correct,gsm8k.main.train
565,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
566,0,correct,gsm8k.main.train
566,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
567,0,correct,gsm8k.main.train
567,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
568,0,correct,gsm8k.main.train
568,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
569,0,correct,gsm8k.main.train
569,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
570,0,correct,gsm8k.main.train
570,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
571,0,correct,gsm8k.main.train
571,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
572,0,correct,gsm8k.main.train
572,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
573,0,correct,gsm8k.main.train
573,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
574,0,correct,gsm8k.main.train
574,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
575,0,correct,gsm8k.main.train
575,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
576,0,correct,gsm8k.main.train
576,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
577,0,correct,gsm8k.main.train
577,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
578,0,correct,gsm8k.main.train
578,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
579,0,correct,gsm8k.main.train
579,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
580,0,correct,gsm8k.main.train
580,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
581,0,correct,gsm8k.main.train
581,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
582,0,correct,gsm8k.main.train
582,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
583,0,correct,gsm8k.main.train
583,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
584,0,correct,gsm8k.main.train
584,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
585,0,correct,gsm8k.main.train
585,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
586,0,correct,gsm8k.main.train
586,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
587,0,correct,gsm8k.main.train
587,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
588,0,correct,gsm8k.main.train
588,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
589,0,correct,gsm8k.main.train
589,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
590,0,correct,gsm8k.main.train
590,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
591,0,correct,gsm8k.main.train
591,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
592,0,correct,gsm8k.main.train
592,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
593,0,correct,gsm8k.main.train
593,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
594,0,correct,gsm8k.main.train
594,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
595,0,correct,gsm8k.main.train
595,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
596,0,correct,gsm8k.main.train
596,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
597,0,correct,gsm8k.main.train
597,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
598,0,correct,gsm8k.main.train
598,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
599,0,correct,gsm8k.main.train
599,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
600,0,correct,gsm8k.main.train
600,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
601,0,correct,gsm8k.main.train
601,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
602,0,correct,gsm8k.main.train
602,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
603,0,correct,gsm8k.main.train
603,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
604,0,correct,gsm8k.main.train
604,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
605,0,correct,gsm8k.main.train
605,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
606,0,correct,gsm8k.main.train
606,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
607,0,correct,gsm8k.main.train
607,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
608,0,correct,gsm8k.main.train
608,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
609,0,correct,gsm8k.main.train
609,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
610,0,correct,gsm8k.main.train
610,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
611,0,correct,gsm8k.main.train
611,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
612,0,correct,gsm8k.main.train
612,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
613,0,correct,gsm8k.main.train
613,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
614,0,correct,gsm8k.main.train
614,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
615,0,correct,gsm8k.main.train
615,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
616,0,correct,gsm8k.main.train
616,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
617,0,correct,gsm8k.main.train
617,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
618,0,correct,gsm8k.main.train
618,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
619,0,correct,gsm8k.main.train
619,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
620,0,correct,gsm8k.main.train
620,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
621,0,correct,gsm8k.main.train
621,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
622,0,correct,gsm8k.main.train
622,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
623,0,correct,gsm8k.main.train
623,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
624,0,correct,gsm8k.main.train
624,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
625,0,correct,gsm8k.main.train
625,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
626,0,correct,gsm8k.main.train
626,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
627,0,correct,gsm8k.main.train
627,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
628,0,correct,gsm8k.main.train
628,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
629,0,correct,gsm8k.main.train
629,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
630,0,correct,gsm8k.main.train
630,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
631,0,correct,gsm8k.main.train
631,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
632,0,correct,gsm8k.main.train
632,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
633,0,correct,gsm8k.main.train
633,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
634,0,correct,gsm8k.main.train
634,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
635,0,correct,gsm8k.main.train
635,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
636,0,correct,gsm8k.main.train
636,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
637,0,correct,gsm8k.main.train
637,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
638,0,correct,gsm8k.main.train
638,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
639,0,correct,gsm8k.main.train
639,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
640,0,correct,gsm8k.main.train
640,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
641,0,correct,gsm8k.main.train
641,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
642,0,correct,gsm8k.main.train
642,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
643,0,correct,gsm8k.main.train
643,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
644,0,correct,gsm8k.main.train
644,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
645,0,correct,gsm8k.main.train
645,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
646,0,correct,gsm8k.main.train
646,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
647,0,correct,gsm8k.main.train
647,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
648,0,correct,gsm8k.main.train
648,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
649,0,correct,gsm8k.main.train
649,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
650,0,correct,gsm8k.main.train
650,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
651,0,correct,gsm8k.main.train
651,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
652,0,correct,gsm8k.main.train
652,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
653,0,correct,gsm8k.main.train
653,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
654,0,correct,gsm8k.main.train
654,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
655,0,correct,gsm8k.main.train
655,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
656,0,correct,gsm8k.main.train
656,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
657,0,correct,gsm8k.main.train
657,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
658,0,correct,gsm8k.main.train
658,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
659,0,correct,gsm8k.main.train
659,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
660,0,correct,gsm8k.main.train
660,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
661,0,correct,gsm8k.main.train
661,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
662,0,correct,gsm8k.main.train
662,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
663,0,correct,gsm8k.main.train
663,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
664,0,correct,gsm8k.main.train
664,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
665,0,correct,gsm8k.main.train
665,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
666,0,correct,gsm8k.main.train
666,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
667,0,correct,gsm8k.main.train
667,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
668,0,correct,gsm8k.main.train
668,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
669,0,correct,gsm8k.main.train
669,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
670,0,correct,gsm8k.main.train
670,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
671,0,correct,gsm8k.main.train
671,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
672,0,correct,gsm8k.main.train
672,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
673,0,correct,gsm8k.main.train
673,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
674,0,correct,gsm8k.main.train
674,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
675,0,correct,gsm8k.main.train
675,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
676,0,correct,gsm8k.main.train
676,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
677,0,correct,gsm8k.main.train
677,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
678,0,correct,gsm8k.main.train
678,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
679,0,correct,gsm8k.main.train
679,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
680,0,correct,gsm8k.main.train
680,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
681,0,correct,gsm8k.main.train
681,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
682,0,correct,gsm8k.main.train
682,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
683,0,correct,gsm8k.main.train
683,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
684,0,correct,gsm8k.main.train
684,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
685,0,correct,gsm8k.main.train
685,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
686,0,correct,gsm8k.main.train
686,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
687,0,correct,gsm8k.main.train
687,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
688,0,correct,gsm8k.main.train
688,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
689,0,correct,gsm8k.main.train
689,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
690,0,correct,gsm8k.main.train
690,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
691,0,correct,gsm8k.main.train
691,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
692,0,correct,gsm8k.main.train
692,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
693,0,correct,gsm8k.main.train
693,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
694,0,correct,gsm8k.main.train
694,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
695,0,correct,gsm8k.main.train
695,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
696,0,correct,gsm8k.main.train
696,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
697,0,correct,gsm8k.main.train
697,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
698,0,correct,gsm8k.main.train
698,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
699,0,correct,gsm8k.main.train
699,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
781,0,correct,gsm8k.main.train
781,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
786,0,correct,gsm8k.main.train
786,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
797,0,correct,gsm8k.main.train
797,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
818,0,correct,gsm8k.main.train
818,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
867,0,correct,gsm8k.main.train
867,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
869,0,correct,gsm8k.main.train
869,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
890,0,correct,gsm8k.main.train
890,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
892,0,correct,gsm8k.main.train
892,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
910,0,correct,gsm8k.main.train
910,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
911,0,correct,gsm8k.main.train
911,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
912,0,correct,gsm8k.main.train
912,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
913,0,correct,gsm8k.main.train
913,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
914,0,correct,gsm8k.main.train
914,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
915,0,correct,gsm8k.main.train
915,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
916,0,correct,gsm8k.main.train
916,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
917,0,correct,gsm8k.main.train
917,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
918,0,correct,gsm8k.main.train
918,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
919,0,correct,gsm8k.main.train
919,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
920,0,correct,gsm8k.main.train
920,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
921,0,correct,gsm8k.main.train
921,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
922,0,correct,gsm8k.main.train
922,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
923,0,correct,gsm8k.main.train
923,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
924,0,correct,gsm8k.main.train
924,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
925,0,correct,gsm8k.main.train
925,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
926,0,correct,gsm8k.main.train
926,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
928,0,correct,gsm8k.main.train
928,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
930,0,correct,gsm8k.main.train
930,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
931,0,correct,gsm8k.main.train
931,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
932,0,correct,gsm8k.main.train
932,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
933,0,correct,gsm8k.main.train
933,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
934,0,correct,gsm8k.main.train
934,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
942,0,correct,gsm8k.main.train
942,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
943,0,correct,gsm8k.main.train
943,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
944,0,correct,gsm8k.main.train
944,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
945,0,correct,gsm8k.main.train
945,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
946,0,correct,gsm8k.main.train
946,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
947,0,correct,gsm8k.main.train
947,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
948,0,correct,gsm8k.main.train
948,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
949,0,correct,gsm8k.main.train
949,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
950,0,correct,gsm8k.main.train
950,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
951,0,correct,gsm8k.main.train
951,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
954,0,correct,gsm8k.main.train
954,1,computational,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
955,0,correct,gsm8k.main.train
