index,label,error_type,source_file
1560,0,correct,gsm8k.main.train
1560,1,conceptual,data/1500_1599_conceptual.jsonl
1599,0,correct,gsm8k.main.train
1599,1,conceptual,data/1500_1599_conceptual.jsonl
2,2,computational,data/computational-errors-generated/tier3/2/openai_gpt-4.1_answer_generate_off_by_n_error.json
4,2,computational,data/computational-errors-generated/tier1/4/openai_gpt-4.1_pages_per_year_generate_digit_transposition_error.json
6,2,computational,data/computational-errors-generated/tier1/6/openai_gpt-4.1_total_slices_generate_digit_transposition_error.json
13,2,computational,data/computational-errors-generated/tier3/13/openai_gpt-4.1_total_spent_generate_digit_transposition_error.json
16,2,computational,data/computational-errors-generated/tier3/16/openai_gpt-4.1_mike_remaining_generate_off_by_factor_of_10_error.json
19,2,computational,data/computational-errors-generated/tier3/19/openai_gpt-4.1_total_hours_generate_digit_transposition_error.json
20,2,computational,data/computational-errors-generated/tier1/20/openai_gpt-4.1_total_stamps_generate_digit_transposition_error.json
22,2,computational,data/computational-errors-generated/tier1/22/openai_gpt-4.1_samantha_last_name_letters_generate_off_by_n_error.json
25,2,computational,data/computational-errors-generated/tier3/25/openai_gpt-4.1_not_hit_second_generate_multiplication_by_reciprocal_error.json
26,2,computational,data/computational-errors-generated/tier2/26/openai_gpt-4.1_salt_ml_generate_off_by_factor_of_10_error.json
31,2,computational,data/computational-errors-generated/tier1/31/openai_gpt-4.1_total_sales_this_month_generate_digit_transposition_error.json
36,2,computational,data/computational-errors-generated/tier3/36/openai_gpt-4.1_difference_generate_digit_transposition_error.json
39,2,computational,data/computational-errors-generated/tier1/39/openai_gpt-4.1_difference_generate_digit_transposition_error.json
40,2,computational,data/computational-errors-generated/tier3/40/openai_gpt-4.1_total_full_price_generate_off_by_factor_of_10_error.json
43,2,computational,data/computational-errors-generated/tier1/43/openai_gpt-4.1_total_collapsed_generate_off_by_n_error.json
45,2,computational,data/computational-errors-generated/tier1/45/openai_gpt-4.1_total_cost_generate_off_by_n_error.json
48,2,computational,data/computational-errors-generated/tier3/48/openai_gpt-4.1_sam_digits_generate_off_by_n_error.json
51,2,computational,data/computational-errors-generated/tier1/51/openai_gpt-4.1_fabric_left_generate_digit_transposition_error.json
53,2,computational,data/computational-errors-generated/tier1/53/openai_gpt-4.1_difference_generate_digit_transposition_error.json
54,2,computational,data/computational-errors-generated/tier3/54/openai_gpt-4.1_dollars_lost_generate_off_by_n_error.json
57,2,computational,data/computational-errors-generated/tier3/57/openai_gpt-4.1_butter_left_final_generate_off_by_n_error.json
59,2,computational,data/computational-errors-generated/tier1/59/openai_gpt-4.1_coins_after_giving_generate_digit_transposition_error.json
62,2,computational,data/computational-errors-generated/tier3/62/openai_gpt-4.1_oil_per_remaining_can_generate_digit_transposition_error.json
63,2,computational,data/computational-errors-generated/tier1/63/openai_gpt-4.1_wednesday_needed_generate_digit_transposition_error.json
65,2,computational,data/computational-errors-generated/tier1/65/openai_gpt-4.1_total_earnings_generate_digit_transposition_error.json
66,2,computational,data/computational-errors-generated/tier3/66/openai_gpt-4.1_answer_generate_digit_transposition_error.json
67,2,computational,data/computational-errors-generated/tier3/67/openai_gpt-4.1_total_avg_final_generate_off_by_n_error.json
70,2,computational,data/computational-errors-generated/tier3/70/openai_gpt-4.1_harry_apples_generate_digit_transposition_error.json
74,2,computational,data/computational-errors-generated/tier3/74/openai_gpt-4.1_each_last_person_loss_generate_digit_transposition_error.json
77,2,computational,data/computational-errors-generated/tier1/77/openai_gpt-4.1_final_weight_generate_digit_transposition_error.json
78,2,computational,data/computational-errors-generated/tier1/78/openai_gpt-4.1_slices_left_generate_off_by_n_error.json
80,2,computational,data/computational-errors-generated/tier3/80/openai_gpt-4.1_total_jennifer_cans_generate_off_by_factor_of_10_error.json
83,2,computational,data/computational-errors-generated/tier3/83/openai_gpt-4.1_zola_blue_hats_generate_digit_transposition_error.json
84,2,computational,data/computational-errors-generated/tier1/84/openai_gpt-4.1_available_rooms_generate_stem_off_by_n_error.json
86,2,computational,data/computational-errors-generated/tier2/86/openai_gpt-4.1_money_spent_generate_decimal_shift_error.json
87,2,computational,data/computational-errors-generated/tier2/87/openai_gpt-4.1_value_increase_generate_off_by_factor_of_10_error.json
89,2,computational,data/computational-errors-generated/tier3/89/openai_gpt-4.1_total_books_without_friday_increase_generate_off_by_factor_of_10_error.json
90,2,computational,data/computational-errors-generated/tier3/90/openai_gpt-4.1_total_days_generate_off_by_n_error.json
93,2,computational,data/computational-errors-generated/tier1/93/openai_gpt-4.1_total_cost_generate_digit_transposition_error.json
97,2,computational,data/computational-errors-generated/tier1/97/openai_gpt-4.1_total_books_generate_digit_transposition_error.json
98,2,computational,data/computational-errors-generated/tier1/98/openai_gpt-4.1_total_gumballs_generate_digit_transposition_error.json
100,2,computational,data/computational-errors-generated/tier3/100/openai_gpt-4.1_stationery_sales_generate_digit_transposition_error.json
102,2,computational,data/computational-errors-generated/tier1/102/openai_gpt-4.1_total_oil_generate_digit_transposition_error.json
103,2,computational,data/computational-errors-generated/tier1/103/openai_gpt-4.1_sentences_started_with_generate_digit_transposition_error.json
105,2,computational,data/computational-errors-generated/tier1/105/openai_gpt-4.1_total_goats_generate_digit_transposition_error.json
108,2,computational,data/computational-errors-generated/tier2/108/openai_gpt-4.1_total_cost_per_day_generate_digit_transposition_error.json
110,2,computational,data/computational-errors-generated/tier1/110/openai_gpt-4.1_difference_generate_digit_transposition_error.json
112,2,computational,data/computational-errors-generated/tier3/112/openai_gpt-4.1_final_total_photos_generate_digit_transposition_error.json
113,2,computational,data/computational-errors-generated/tier2/113/openai_gpt-4.1_final_marbles_generate_off_by_n_error.json
115,2,computational,data/computational-errors-generated/tier3/115/openai_gpt-4.1_total_jelly_beans_generate_off_by_factor_of_10_error.json
116,2,computational,data/computational-errors-generated/tier1/116/openai_gpt-4.1_total_stamps_generate_digit_transposition_error.json
117,2,computational,data/computational-errors-generated/tier3/117/openai_gpt-4.1_clownfish_display_generate_digit_transposition_error.json
121,2,computational,data/computational-errors-generated/tier3/121/openai_gpt-4.1_total_hours_generate_off_by_n_error.json
126,2,computational,data/computational-errors-generated/tier1/126/openai_gpt-4.1_john_roommates_generate_digit_transposition_error.json
127,2,computational,data/computational-errors-generated/tier3/127/openai_gpt-4.1_combined_meows_per_minute_generate_off_by_n_error.json
130,2,computational,data/computational-errors-generated/tier3/130/openai_gpt-4.1_seashells_left_generate_off_by_n_error.json
133,2,computational,data/computational-errors-generated/tier3/133/openai_gpt-4.1_absent_students_generate_multiplication_by_reciprocal_error.json
134,2,computational,data/computational-errors-generated/tier1/134/openai_gpt-4.1_change_generate_digit_transposition_error.json
136,2,computational,data/computational-errors-generated/tier3/136/openai_gpt-4.1_total_sticks_generate_off_by_n_error.json
140,2,computational,data/computational-errors-generated/tier4/140/openai_gpt-4.1_kids_got_in_generate_digit_transposition_error.json
142,2,computational,data/computational-errors-generated/tier1/142/openai_gpt-4.1_after_both_generate_stem_off_by_n_error.json
144,2,computational,data/computational-errors-generated/tier3/144/openai_gpt-4.1_third_butcher_weight_generate_off_by_n_error.json
146,2,computational,data/computational-errors-generated/tier1/146/openai_gpt-4.1_total_weekly_generate_digit_transposition_error.json
149,2,computational,data/computational-errors-generated/tier3/149/openai_gpt-4.1_jayden_current_age_generate_off_by_n_error.json
151,2,computational,data/computational-errors-generated/tier1/151/openai_gpt-4.1_total_texts_generate_digit_transposition_error.json
153,2,computational,data/computational-errors-generated/tier2/153/openai_gpt-4.1_total_payment_generate_digit_transposition_error.json
154,2,computational,data/computational-errors-generated/tier3/154/openai_gpt-4.1_first_year_interest_generate_multiplication_by_reciprocal_error.json
156,2,computational,data/computational-errors-generated/tier3/156/openai_gpt-4.1_milk_cost_generate_multiplication_by_reciprocal_error.json
159,2,computational,data/computational-errors-generated/tier2/159/openai_gpt-4.1_sunday_price_generate_digit_transposition_error.json
160,2,computational,data/computational-errors-generated/tier3/160/openai_gpt-4.1_john_total_generate_digit_transposition_error.json
163,2,computational,data/computational-errors-generated/tier1/163/openai_gpt-4.1_points_beat_record_generate_digit_transposition_error.json
164,2,computational,data/computational-errors-generated/tier3/164/openai_gpt-4.1_thursday_cards_generate_digit_transposition_error.json
165,2,computational,data/computational-errors-generated/tier3/165/openai_gpt-4.1_total_tour_hours_generate_off_by_n_error.json
167,2,computational,data/computational-errors-generated/tier2/167/openai_gpt-4.1_total_cost_generate_digit_transposition_error.json
169,2,computational,data/computational-errors-generated/tier2/169/openai_gpt-4.1_total_grapes_needed_generate_digit_transposition_error.json
170,2,computational,data/computational-errors-generated/tier1/170/openai_gpt-4.1_mel_age_generate_digit_transposition_error.json
174,2,computational,data/computational-errors-generated/tier1/174/openai_gpt-4.1_total_spent_generate_digit_transposition_error.json
175,2,computational,data/computational-errors-generated/tier3/175/openai_gpt-4.1_average_speed_generate_digit_transposition_error.json
176,2,computational,data/computational-errors-generated/tier3/176/openai_gpt-4.1_total_grams_per_week_generate_off_by_factor_of_10_error.json
177,2,computational,data/computational-errors-generated/tier2/177/openai_gpt-4.1_out_of_pocket_generate_digit_transposition_error.json
181,2,computational,data/computational-errors-generated/tier3/181/google_gemini-2.5-flash_growth_2018_generate_multiplication_by_reciprocal_error.json
184,2,computational,data/computational-errors-generated/tier1/184/openai_gpt-4.1_after_day3_recoveries_generate_digit_transposition_error.json
185,2,computational,data/computational-errors-generated/tier1/185/openai_gpt-4.1_difference_generate_off_by_n_error.json
187,2,computational,data/computational-errors-generated/tier3/187/openai_gpt-4.1_used_crayons_per_next_box_generate_multiplication_by_reciprocal_error.json
190,2,computational,data/computational-errors-generated/tier1/190/openai_gpt-4.1_dallas_now_generate_digit_transposition_error.json
193,2,computational,data/computational-errors-generated/tier4/193/google_gemini-2.5-flash_packet_b_height_generate_digit_transposition_error.json
196,2,computational,data/computational-errors-generated/tier1/196/openai_gpt-4.1_herbert_age_next_year_generate_digit_transposition_error.json
198,2,computational,data/computational-errors-generated/tier4/198/openai_gpt-4.1_miles_needed_friday_generate_off_by_n_error.json
205,2,computational,data/computational-errors-generated/tier3/205/openai_gpt-4.1_total_plates_generate_digit_transposition_error.json
208,2,computational,data/computational-errors-generated/tier1/208/openai_gpt-4.1_remaining_generate_off_by_factor_of_10_error.json
210,2,computational,data/computational-errors-generated/tier2/210/openai_gpt-4.1_after_third_year_generate_digit_transposition_error.json
211,2,computational,data/computational-errors-generated/tier2/211/openai_gpt-4.1_annual_increase_generate_digit_transposition_error.json
213,2,computational,data/computational-errors-generated/tier1/213/openai_gpt-4.1_total_seeds_generate_digit_transposition_error.json
214,2,computational,data/computational-errors-generated/tier1/214/openai_gpt-4.1_months_ago_generate_digit_transposition_error.json
216,2,computational,data/computational-errors-generated/tier1/216/openai_gpt-4.1_sum_coeff_generate_digit_transposition_error.json
220,2,computational,data/computational-errors-generated/tier3/220/openai_gpt-4.1_gallons_to_add_generate_digit_transposition_error.json
223,2,computational,data/computational-errors-generated/tier1/223/openai_gpt-4.1_bob_fruit_drink_cost_generate_off_by_n_error.json
224,2,computational,data/computational-errors-generated/tier3/224/openai_gpt-4.1_fifth_scroll_age_generate_digit_transposition_error.json
225,2,computational,data/computational-errors-generated/tier1/225/openai_gpt-4.1_total_gallons_generate_digit_transposition_error.json
227,2,computational,data/computational-errors-generated/tier3/227/openai_gpt-4.1_after_benedict_generate_off_by_n_error.json
229,2,computational,data/computational-errors-generated/tier3/229/openai_gpt-4.1_sections_on_hand_generate_digit_transposition_error.json
230,2,computational,data/computational-errors-generated/tier3/230/openai_gpt-4.1_total_days_generate_digit_transposition_error.json
231,2,computational,data/computational-errors-generated/tier3/231/openai_gpt-4.1_beakers_without_copper_tested_generate_off_by_n_error.json
232,2,computational,data/computational-errors-generated/tier1/232/openai_gpt-4.1_fourth_child_age_generate_off_by_n_error.json
233,2,computational,data/computational-errors-generated/tier1/233/openai_gpt-4.1_total_pushups_generate_off_by_n_error.json
234,2,computational,data/computational-errors-generated/tier4/234/openai_gpt-4.1_nickels_amount_generate_decimal_shift_error.json
235,2,computational,data/computational-errors-generated/tier1/235/openai_gpt-4.1_total_trains_generate_digit_transposition_error.json
236,2,computational,data/computational-errors-generated/tier3/236/openai_gpt-4.1_final_amount_generate_digit_transposition_error.json
237,2,computational,data/computational-errors-generated/tier3/237/openai_gpt-4.1_other_hunters_eggs_generate_digit_transposition_error.json
238,2,computational,data/computational-errors-generated/tier3/238/openai_gpt-4.1_remaining_needed_generate_off_by_n_error.json
240,2,computational,data/computational-errors-generated/tier1/240/openai_gpt-4.1_difference_generate_digit_transposition_error.json
242,2,computational,data/computational-errors-generated/tier2/242/openai_gpt-4.1_answer_generate_digit_transposition_error.json
245,2,computational,data/computational-errors-generated/tier1/245/openai_gpt-4.1_total_fruit_generate_digit_transposition_error.json
246,2,computational,data/computational-errors-generated/tier3/246/openai_gpt-4.1_number_of_boys_generate_multiplication_by_reciprocal_error.json
247,2,computational,data/computational-errors-generated/tier3/247/openai_gpt-4.1_answer_generate_digit_transposition_error.json
249,2,computational,data/computational-errors-generated/tier3/249/openai_gpt-4.1_remaining_puffs_generate_digit_transposition_error.json
250,2,computational,data/computational-errors-generated/tier2/250/openai_gpt-4.1_lowered_weight_generate_digit_transposition_error.json
251,2,computational,data/computational-errors-generated/tier2/251/openai_gpt-4.1_net_profit_generate_digit_transposition_error.json
252,2,computational,data/computational-errors-generated/tier3/252/openai_gpt-4.1_total_cups_generate_digit_transposition_error.json
255,2,computational,data/computational-errors-generated/tier1/255/openai_gpt-4.1_matt_age_in_10_years_generate_digit_transposition_error.json
257,2,computational,data/computational-errors-generated/tier2/257/openai_gpt-4.1_answer_generate_digit_transposition_error.json
258,2,computational,data/computational-errors-generated/tier3/258/openai_gpt-4.1_height_difference_generate_off_by_factor_of_10_error.json
259,2,computational,data/computational-errors-generated/tier3/259/openai_gpt-4.1_class_a_students_generate_multiplication_by_reciprocal_error.json
260,2,computational,data/computational-errors-generated/tier1/260/openai_gpt-4.1_shadow_length_inches_generate_digit_transposition_error.json
264,2,computational,data/computational-errors-generated/tier1/264/openai_gpt-4.1_monthly_total_generate_digit_transposition_error.json
265,2,computational,data/computational-errors-generated/tier2/265/openai_gpt-4.1_combined_reach_generate_off_by_n_error.json
267,2,computational,data/computational-errors-generated/tier4/267/openai_gpt-4.1_flour_left_generate_off_by_n_error.json
268,2,computational,data/computational-errors-generated/tier3/268/openai_gpt-4.1_average_carnations_generate_digit_transposition_error.json
269,2,computational,data/computational-errors-generated/tier3/269/openai_gpt-4.1_extra_needed_generate_digit_transposition_error.json
270,2,computational,data/computational-errors-generated/tier2/270/openai_gpt-4.1_monthly_cost_generate_off_by_factor_of_10_error.json
271,2,computational,data/computational-errors-generated/tier3/271/openai_gpt-4.1_num_lilies_generate_multiplication_by_reciprocal_error.json
272,2,computational,data/computational-errors-generated/tier1/272/openai_gpt-4.1_difference_generate_digit_transposition_error.json
273,2,computational,data/computational-errors-generated/tier3/273/openai_gpt-4.1_seconds_shorter_generate_multiplication_by_reciprocal_error.json
274,2,computational,data/computational-errors-generated/tier3/274/openai_gpt-4.1_mabel_amanda_difference_generate_digit_transposition_error.json
276,2,computational,data/computational-errors-generated/tier3/276/openai_gpt-4.1_books_read_second_month_generate_multiplication_by_reciprocal_error.json
277,2,computational,data/computational-errors-generated/tier3/277/openai_gpt-4.1_each_other_puppy_cost_generate_digit_transposition_error.json
278,2,computational,data/computational-errors-generated/tier2/278/openai_gpt-4.1_property_cost_generate_digit_transposition_error.json
279,2,computational,data/computational-errors-generated/tier1/279/openai_gpt-4.1_total_savings_generate_digit_transposition_error.json
281,2,computational,data/computational-errors-generated/tier3/281/openai_gpt-4.1_combined_gina_balance_generate_digit_transposition_error.json
282,2,computational,data/computational-errors-generated/tier1/282/openai_gpt-4.1_riku_total_stickers_generate_digit_transposition_error.json
283,2,computational,data/computational-errors-generated/tier1/283/openai_gpt-4.1_prize_money_generate_off_by_n_error.json
284,2,computational,data/computational-errors-generated/tier2/284/openai_gpt-4.1_total_vibrations_generate_digit_transposition_error.json
287,2,computational,data/computational-errors-generated/tier2/287/openai_gpt-4.1_total_remaining_generate_digit_transposition_error.json
288,2,computational,data/computational-errors-generated/tier1/288/openai_gpt-4.1_total_cost_generate_digit_transposition_error.json
290,2,computational,data/computational-errors-generated/tier3/290/openai_gpt-4.1_eggs_per_boy_generate_off_by_n_error.json
291,2,computational,data/computational-errors-generated/tier2/291/openai_gpt-4.1_total_fuel_generate_digit_transposition_error.json
292,2,computational,data/computational-errors-generated/tier1/292/openai_gpt-4.1_total_scarves_generate_digit_transposition_error.json
293,2,computational,data/computational-errors-generated/tier1/293/openai_gpt-4.1_total_minutes_generate_digit_transposition_error.json
296,2,computational,data/computational-errors-generated/tier3/296/openai_gpt-4.1_sugar_remaining_generate_digit_transposition_error.json
297,2,computational,data/computational-errors-generated/tier3/297/openai_gpt-4.1_words_per_puzzle_generate_digit_transposition_error.json
300,2,computational,data/computational-errors-generated/tier2/300/openai_gpt-4.1_change_generate_digit_transposition_error.json
301,2,computational,data/computational-errors-generated/tier3/301/google_gemini-2.5-flash_students_one_novel_generate_multiplication_by_reciprocal_error.json
302,2,computational,data/computational-errors-generated/tier3/302/google_gemini-2.5-flash_second_present_paper_generate_multiplication_by_reciprocal_error.json
303,2,computational,data/computational-errors-generated/tier4/303/openai_gpt-4.1_twelve_bags_total_cost_generate_digit_transposition_error.json
304,2,computational,data/computational-errors-generated/tier3/304/google_gemini-2.5-flash_bob_water_percentage_generate_digit_transposition_error.json
305,2,computational,data/computational-errors-generated/tier1/305/openai_gpt-4.1_amount_to_save_generate_digit_transposition_error.json
306,2,computational,data/computational-errors-generated/tier3/306/openai_gpt-4.1_average_height_generate_digit_transposition_error.json
309,2,computational,data/computational-errors-generated/tier1/309/openai_gpt-4.1_total_words_generate_digit_transposition_error.json
310,2,computational,data/computational-errors-generated/tier2/310/openai_gpt-4.1_grand_total_generate_digit_transposition_error.json
311,2,computational,data/computational-errors-generated/tier1/311/openai_gpt-4.1_empty_seats_generate_digit_transposition_error.json
312,2,computational,data/computational-errors-generated/tier3/312/openai_gpt-4.1_heads_and_legs_per_emu_generate_off_by_n_error.json
313,2,computational,data/computational-errors-generated/tier3/313/openai_gpt-4.1_total_toys_generate_off_by_n_error.json
315,2,computational,data/computational-errors-generated/tier3/315/openai_gpt-4.1_people_fraction_generate_reciprocal_error.json
316,2,computational,data/computational-errors-generated/tier3/316/openai_gpt-4.1_increment_generate_multiplication_by_reciprocal_error.json
317,2,computational,data/computational-errors-generated/tier1/317/openai_gpt-4.1_answer_generate_digit_transposition_error.json
318,2,computational,data/computational-errors-generated/tier1/318/openai_gpt-4.1_roselyn_initial_generate_digit_transposition_error.json
319,2,computational,data/computational-errors-generated/tier3/319/openai_gpt-4.1_lost_diaries_generate_multiplication_by_reciprocal_error.json
320,2,computational,data/computational-errors-generated/tier2/320/openai_gpt-4.1_starting_amount_generate_off_by_n_error.json
321,2,computational,data/computational-errors-generated/tier3/321/openai_gpt-4.1_mike_increase_generate_multiplication_by_reciprocal_error.json
322,2,computational,data/computational-errors-generated/tier2/322/openai_gpt-4.1_gratuity_amount_generate_digit_transposition_error.json
323,2,computational,data/computational-errors-generated/tier4/323/openai_gpt-4.1_total_cost_generate_digit_transposition_error.json
325,2,computational,data/computational-errors-generated/tier1/325/openai_gpt-4.1_total_questions_generate_digit_transposition_error.json
326,2,computational,data/computational-errors-generated/tier3/326/openai_gpt-4.1_cost_per_book_generate_digit_transposition_error.json
327,2,computational,data/computational-errors-generated/tier3/327/openai_gpt-4.1_remaining_minks_generate_digit_transposition_error.json
328,2,computational,data/computational-errors-generated/tier3/328/google_gemini-2.5-flash_total_tires_generate_digit_transposition_error.json
331,2,computational,data/computational-errors-generated/tier3/331/openai_gpt-4.1_remaining_miles_generate_off_by_n_error.json
333,2,computational,data/computational-errors-generated/tier1/333/openai_gpt-4.1_total_chocolates_generate_off_by_n_error.json
334,2,computational,data/computational-errors-generated/tier4/334/openai_gpt-4.1_total_cost_generate_off_by_n_error.json
335,2,computational,data/computational-errors-generated/tier2/335/google_gemini-2.5-flash_total_cost_generate_digit_transposition_error.json
336,2,computational,data/computational-errors-generated/tier3/336/openai_gpt-4.1_slices_left_generate_off_by_n_error.json
337,2,computational,data/computational-errors-generated/tier1/337/openai_gpt-4.1_total_people_generate_digit_transposition_error.json
338,2,computational,data/computational-errors-generated/tier3/338/openai_gpt-4.1_gasoline_used_generate_off_by_n_error.json
340,2,computational,data/computational-errors-generated/tier4/340/openai_gpt-4.1_usable_feet_per_rope_generate_off_by_n_error.json
341,2,computational,data/computational-errors-generated/tier3/341/openai_gpt-4.1_original_particles_generate_digit_transposition_error.json
343,2,computational,data/computational-errors-generated/tier4/343/openai_gpt-4.1_weekly_cost_dollars_generate_decimal_shift_error.json
344,2,computational,data/computational-errors-generated/tier2/344/openai_gpt-4.1_initial_marbles_generate_off_by_factor_of_10_error.json
345,2,computational,data/computational-errors-generated/tier3/345/openai_gpt-4.1_total_after_tax_generate_digit_transposition_error.json
346,2,computational,data/computational-errors-generated/tier3/346/openai_gpt-4.1_cans_needed_generate_digit_transposition_error.json
347,2,computational,data/computational-errors-generated/tier1/347/openai_gpt-4.1_total_songs_generate_digit_transposition_error.json
348,2,computational,data/computational-errors-generated/tier2/348/openai_gpt-4.1_final_time_generate_off_by_n_error.json
351,2,computational,data/computational-errors-generated/tier1/351/openai_gpt-4.1_sandwiches_eaten_generate_digit_transposition_error.json
352,2,computational,data/computational-errors-generated/tier3/352/openai_gpt-4.1_total_pages_generate_digit_transposition_error.json
354,2,computational,data/computational-errors-generated/tier1/354/openai_gpt-4.1_total_boxes_generate_off_by_n_error.json
355,2,computational,data/computational-errors-generated/tier1/355/openai_gpt-4.1_green_squares_generate_off_by_n_error.json
356,2,computational,data/computational-errors-generated/tier1/356/openai_gpt-4.1_answer_generate_digit_transposition_error.json
357,2,computational,data/computational-errors-generated/tier1/357/openai_gpt-4.1_total_fish_generate_off_by_n_error.json
358,2,computational,data/computational-errors-generated/tier3/358/openai_gpt-4.1_total_marbles_to_put_in_jar_generate_digit_transposition_error.json
360,2,computational,data/computational-errors-generated/tier3/360/openai_gpt-4.1_total_per_ratio_generate_off_by_n_error.json
361,2,computational,data/computational-errors-generated/tier3/361/openai_gpt-4.1_blown_distance_generate_off_by_factor_of_10_error.json
362,2,computational,data/computational-errors-generated/tier3/362/openai_gpt-4.1_laptop_vs_tote_difference_generate_off_by_n_error.json
363,2,computational,data/computational-errors-generated/tier1/363/openai_gpt-4.1_cost_bananas_generate_off_by_n_error.json
365,2,computational,data/computational-errors-generated/tier1/365/openai_gpt-4.1_answer_generate_stem_off_by_n_error.json
366,2,computational,data/computational-errors-generated/tier1/366/openai_gpt-4.1_total_inches_generate_digit_transposition_error.json
367,2,computational,data/computational-errors-generated/tier1/367/openai_gpt-4.1_emily_new_salary_generate_digit_transposition_error.json
368,2,computational,data/computational-errors-generated/tier2/368/openai_gpt-4.1_stuffed_animal_cost_generate_off_by_n_error.json
369,2,computational,data/computational-errors-generated/tier2/369/openai_gpt-4.1_total_spent_generate_digit_transposition_error.json
372,2,computational,data/computational-errors-generated/tier3/372/openai_gpt-4.1_total_time_generate_stem_off_by_n_error.json
374,2,computational,data/computational-errors-generated/tier3/374/openai_gpt-4.1_yesterday_buyers_generate_multiplication_by_reciprocal_error.json
376,2,computational,data/computational-errors-generated/tier1/376/openai_gpt-4.1_difference_suraya_kayla_generate_off_by_n_error.json
377,2,computational,data/computational-errors-generated/tier2/377/openai_gpt-4.1_total_length_generate_off_by_n_error.json
378,2,computational,data/computational-errors-generated/tier2/378/openai_gpt-4.1_total_earnings_generate_digit_transposition_error.json
379,2,computational,data/computational-errors-generated/tier2/379/openai_gpt-4.1_total_cost_generate_digit_transposition_error.json
380,2,computational,data/computational-errors-generated/tier3/380/openai_gpt-4.1_patrick_current_age_generate_digit_transposition_error.json
383,2,computational,data/computational-errors-generated/tier3/383/openai_gpt-4.1_cupcakes_left_generate_off_by_n_error.json
386,2,computational,data/computational-errors-generated/tier2/386/openai_gpt-4.1_total_spent_generate_digit_transposition_error.json
387,2,computational,data/computational-errors-generated/tier3/387/openai_gpt-4.1_candies_left_generate_off_by_n_error.json
389,2,computational,data/computational-errors-generated/tier3/389/openai_gpt-4.1_total_rainfall_generate_digit_transposition_error.json
390,2,computational,data/computational-errors-generated/tier3/390/openai_gpt-4.1_miles_to_increase_generate_digit_transposition_error.json
391,2,computational,data/computational-errors-generated/tier1/391/openai_gpt-4.1_total_years_generate_digit_transposition_error.json
392,2,computational,data/computational-errors-generated/tier1/392/openai_gpt-4.1_total_minutes_generate_digit_transposition_error.json
395,2,computational,data/computational-errors-generated/tier3/395/openai_gpt-4.1_entry_rate_generate_digit_transposition_error.json
396,2,computational,data/computational-errors-generated/tier1/396/openai_gpt-4.1_total_per_day_generate_off_by_n_error.json
399,2,computational,data/computational-errors-generated/tier3/399/openai_gpt-4.1_tony_widgets_generate_off_by_n_error.json
400,2,computational,data/computational-errors-generated/tier3/400/google_gemini-2.5-flash_initial_total_weight_generate_stem_off_by_n_error.json
507,2,computational,data/computational-errors-generated/tier3/507/openai_gpt-4.1_total_cost_generate_digit_transposition_error.json
508,2,computational,data/computational-errors-generated/tier2/508/openai_gpt-4.1_total_distance_generate_digit_transposition_error.json
700,2,computational,data/computational-errors-generated/tier2/700/openai_gpt-4.1_brown_sock_cost_generate_decimal_shift_error.json
702,2,computational,data/computational-errors-generated/tier1/702/openai_gpt-4.1_final_balance_generate_digit_transposition_error.json
704,2,computational,data/computational-errors-generated/tier3/704/google_gemini-2.5-flash_cookies_left_generate_off_by_n_error.json
705,2,computational,data/computational-errors-generated/tier1/705/openai_gpt-4.1_initial_amount_generate_digit_transposition_error.json
706,2,computational,data/computational-errors-generated/tier1/706/openai_gpt-4.1_tiles_needed_generate_stem_off_by_n_error.json
708,2,computational,data/computational-errors-generated/tier3/708/google_gemini-2.5-flash_time_to_fill_tub_generate_digit_transposition_error.json
710,2,computational,data/computational-errors-generated/tier1/710/openai_gpt-4.1_pieces_left_generate_off_by_n_error.json
711,2,computational,data/computational-errors-generated/tier3/711/google_gemini-2.5-flash_alice_oranges_generate_digit_transposition_error.json
712,2,computational,data/computational-errors-generated/tier1/712/openai_gpt-4.1_change_generate_digit_transposition_error.json
713,2,computational,data/computational-errors-generated/tier1/713/openai_gpt-4.1_fewer_sticks_generate_off_by_n_error.json
714,2,computational,data/computational-errors-generated/tier4/714/openai_gpt-4.1_daily_visits_generate_off_by_factor_of_10_error.json
715,2,computational,data/computational-errors-generated/tier1/715/openai_gpt-4.1_total_profit_generate_stem_off_by_n_error.json
716,2,computational,data/computational-errors-generated/tier2/716/openai_gpt-4.1_total_cents_generate_digit_transposition_error.json
719,2,computational,data/computational-errors-generated/tier1/719/openai_gpt-4.1_total_visitors_generate_digit_transposition_error.json
720,2,computational,data/computational-errors-generated/tier3/720/google_gemini-2.5-flash_loss_per_toy_generate_multiplication_by_reciprocal_error.json
721,2,computational,data/computational-errors-generated/tier1/721/openai_gpt-4.1_total_cost_generate_digit_transposition_error.json
722,2,computational,data/computational-errors-generated/tier4/722/openai_gpt-4.1_week3_pages_generate_digit_transposition_error.json
723,2,computational,data/computational-errors-generated/tier1/723/openai_gpt-4.1_total_bags_generate_off_by_n_error.json
724,2,computational,data/computational-errors-generated/tier3/724/google_gemini-2.5-flash_half_original_money_generate_digit_transposition_error.json
725,2,computational,data/computational-errors-generated/tier1/725/openai_gpt-4.1_sarah_toads_generate_off_by_factor_of_10_error.json
726,2,computational,data/computational-errors-generated/tier1/726/openai_gpt-4.1_sum_ages_generate_off_by_n_error.json
