question,wrong_answer,error_type
"Enrique earns a 15% commission on every piece of clothing item he sells.  In one day he sells 2 $700.00 suits, 6 shirts that cost $50.00 each and 2 pairs of loafers that are $150.00 each.  How much commission does Enrique earn?","He sells 2 suits that are $700 each for a total of 2*700 = $1400
He sells 6 shirts that are $50 each for a total of 6*50 = $300
He sells 2 pairs of loafers that are $150 each for a total of 2*150 = $300
All total he sells 1400+300+300 = $2000 worth of clothing
He gets a 15% commission off of the the $2000 so he earns 2*2000 = $4000
#### 4000",conceptual_error
"Enrique earns a 15% commission on every piece of clothing item he sells.  In one day he sells 2 $700.00 suits, 6 shirts that cost $50.00 each and 2 pairs of loafers that are $150.00 each.  How much commission does Enrique earn?","He sells 2 suits that are $700.00 each for a total of 2*700 = $1400.00
He sells 6 shirts that are $50.00 each for a total of 6*50 = $300.00
He sells 2 pairs of loafers that are $150.00 each for a total of 2*150 = $300.00
All total he sells 1400+300+300 = $2000.00 worth of clothing
He gets a 15% commission off of the the $2000.00 so he earns .15*2000 = $300.00
#### 300",correct
"To celebrate a recent promotion, Arthur decided to treat himself to dinner at a nice restaurant. He ordered a nice appetizer for $8, a delicious ribeye steak for his entree at $20, had two glasses of nice red wine with dinner for $3 each, and a slice of caramel cheesecake for dessert for $6. He used a voucher for half off the price of his entree, but he very thoughtfully tipped his waitress a full 20% of what the full cost of his meal would have been without the discount. How much, including the tip, did Arthur spend on dinner?","The cost of his food, before the voucher, was $8 + $20 + $3 + $3 + $6 = $45.
The tip was $45 * 0.2 = $9.
The voucher saved him $20 / 2 = $10.
So the full price of Arthur's meal, with tip, was $45 - $10 + 9 = $44.
#### 44",computational_error
"To celebrate a recent promotion, Arthur decided to treat himself to dinner at a nice restaurant. He ordered a nice appetizer for $8, a delicious ribeye steak for his entree at $20, had two glasses of nice red wine with dinner for $3 each, and a slice of caramel cheesecake for dessert for $6. He used a voucher for half off the price of his entree, but he very thoughtfully tipped his waitress a full 20% of what the full cost of his meal would have been without the discount. How much, including the tip, did Arthur spend on dinner?","The cost of his food, before the voucher, was $8 + $$3 + $3 + $6 = $20.
The tip was $20 * 0.2 = $4.
The voucher saved him $20 / 2 = $10.
So the full price of Arthur's meal, with tip, was $20 - $10 + 4 = $14.
#### 14",conceptual_error
"To celebrate a recent promotion, Arthur decided to treat himself to dinner at a nice restaurant. He ordered a nice appetizer for $8, a delicious ribeye steak for his entree at $20, had two glasses of nice red wine with dinner for $3 each, and a slice of caramel cheesecake for dessert for $6. He used a voucher for half off the price of his entree, but he very thoughtfully tipped his waitress a full 20% of what the full cost of his meal would have been without the discount. How much, including the tip, did Arthur spend on dinner?","The cost of his food, before the voucher, was $8 + $20 + $3 + $3 + $6 = $40.
The tip was $40 * .20 = $8.
The voucher saved him $20 / 2 = $10.
So the full price of Arthur's meal, with tip, was $40 - $10 + 8 = $38.
#### 38",correct
"3 cloves of garlic can repel 2 vampires, 8 vampire bats or 3 wights. How many cloves of garlic are needed to repel 30 vampires, 12 wights and 40 vampire bats?","First find the total number of cloves needed to repel the vampires: 30 vampires * 3 cloves / 2 vampires = 54 cloves
Then find the total number of cloves needed to repel the wights: 12 wights * 3 cloves / 3 wights = 12 cloves
Then find the total number of cloves needed to repel the vampire bats: 40 vampire bats * 3 cloves / 8 vampire bats = 15 cloves
Then add up these three amounts to find the total number of cloves needed: 54 cloves + 12 cloves + 15 cloves = 81 cloves
#### 81",computational_error
"3 cloves of garlic can repel 2 vampires, 8 vampire bats or 3 wights. How many cloves of garlic are needed to repel 30 vampires, 12 wights and 40 vampire bats?","First find the total number of cloves needed to repel the vampires: 30 vampires * 3 cloves / 2 vampires = 45 cloves
Then find the total number of cloves needed to repel the wights: 12 wights * 3 cloves / 3 wights = 12 cloves
#### 12",conceptual_error
"3 cloves of garlic can repel 2 vampires, 8 vampire bats or 3 wights. How many cloves of garlic are needed to repel 30 vampires, 12 wights and 40 vampire bats?","First find the total number of cloves needed to repel the vampires: 30 vampires * 3 cloves / 2 vampires = 45 cloves
Then find the total number of cloves needed to repel the wights: 12 wights * 3 cloves / 3 wights = 12 cloves
Then find the total number of cloves needed to repel the vampire bats: 40 vampire bats * 3 cloves / 8 vampire bats = 15 cloves
Then add up these three amounts to find the total number of cloves needed: 45 cloves + 12 cloves + 15 cloves = 72 cloves
#### 72",correct
"The Eat ""N Go Mobile Sausage Sandwich Shop specializes in the sale of spicy sausage sandwiches served on a toasted bun.  Each sausage sandwich comes with four strips of jalapeno pepper, one sausage patty, and a tablespoon of Stephen's famous special sauce.  If a single jalapeno pepper makes 8 slices, and the Sandwich Shop serves a sandwich every 5 minutes, how many jalapeno peppers are required by the Sandwich Shop to serve all customers during an 8-hour day?","If each sandwich comes with 4 strips of pepper, and each pepper makes 8 slices, then each sandwich uses 4/8=5 pepper.
If the Sandwich Shop serves a sandwich every 5 minutes, then per hour the Shop serves 60/5=12 sandwiches.
Thus, per hour, the Shop uses 12*5=60 jalapeno peppers.
And in an 8-hour day, the Sandwich Shop uses 8*60=480 jalapeno peppers.
#### 480",computational_error
"The Eat ""N Go Mobile Sausage Sandwich Shop specializes in the sale of spicy sausage sandwiches served on a toasted bun.  Each sausage sandwich comes with four strips of jalapeno pepper, one sausage patty, and a tablespoon of Stephen's famous special sauce.  If a single jalapeno pepper makes 8 slices, and the Sandwich Shop serves a sandwich every 5 minutes, how many jalapeno peppers are required by the Sandwich Shop to serve all customers during an 8-hour day?","If each sandwich comes with 4 strips of pepper, and each pepper makes 8 slices, then each sandwich uses 4/8=0.5 pepper.
If the Sandwich Shop serves a sandwich every 5 minutes, then per hour the Shop serves 60/5=12 sandwiches.
Thus, per hour, the Shop uses 12*0.5=6 jalapeno peppers.
And in an 5-hour day, the Sandwich Shop uses 5*6=30 jalapeno peppers.
#### 30",conceptual_error
"The Eat ""N Go Mobile Sausage Sandwich Shop specializes in the sale of spicy sausage sandwiches served on a toasted bun.  Each sausage sandwich comes with four strips of jalapeno pepper, one sausage patty, and a tablespoon of Stephen's famous special sauce.  If a single jalapeno pepper makes 8 slices, and the Sandwich Shop serves a sandwich every 5 minutes, how many jalapeno peppers are required by the Sandwich Shop to serve all customers during an 8-hour day?","If each sandwich comes with 4 strips of pepper, and each pepper makes 8 slices, then each sandwich uses 4/8=0.5 pepper.
If the Sandwich Shop serves a sandwich every 5 minutes, then per hour the Shop serves 60/5=12 sandwiches.
Thus, per hour, the Shop uses 12*0.5=6 jalapeno peppers.
And in an 8-hour day, the Sandwich Shop uses 8*6=48 jalapeno peppers.
#### 48",correct
"2 tablespoons of popcorn kernels will make 4 cups of popcorn.  For movie night, Joanie wants 3 cups of popcorn, Mitchell wants 4 cups of popcorn, Miles and Davis said they would split 6 cups of popcorn and Cliff said he would only eat 3 cups.  How many tablespoons of popcorn kernels will they need?","If Joanie wants 3 cups, Mitchell wants 4 cups, Miles & Davis want 6 cups and Cliff wants 3 cups then they want 3+4+6+3 = 12 cups of popcorn
Every 2 tablespoons makes 4 cups and they want 12 cups so 12/4 = 3 groups of 2 tablespoons are needed.
Thus they need 3 * 2 = 6 tablespoons in total.
#### 6",computational_error
"2 tablespoons of popcorn kernels will make 4 cups of popcorn.  For movie night, Joanie wants 3 cups of popcorn, Mitchell wants 4 cups of popcorn, Miles and Davis said they would split 6 cups of popcorn and Cliff said he would only eat 3 cups.  How many tablespoons of popcorn kernels will they need?","If Joanie wants 3 cups, Mitchell wants 4 cups, Miles & Davis want 6 cups and Cliff wants 3 cups then they want 3+6+3 = 12 cups of popcorn
Every 2 tablespoons makes 4 cups and they want 12 cups so 12/4 = 3 groups of 2 tablespoons are needed.
Thus they need 3 * 2 = 6 tablespoons in total.
#### 6",conceptual_error
"2 tablespoons of popcorn kernels will make 4 cups of popcorn.  For movie night, Joanie wants 3 cups of popcorn, Mitchell wants 4 cups of popcorn, Miles and Davis said they would split 6 cups of popcorn and Cliff said he would only eat 3 cups.  How many tablespoons of popcorn kernels will they need?","If Joanie wants 3 cups, Mitchell wants 4 cups, Miles & Davis want 6 cups and Cliff wants 3 cups then they want 3+4+6+3 = 16 cups of popcorn
Every 2 tablespoons makes 4 cups and they want 16 cups so 16/4 = 4 groups of 2 tablespoons are needed.
Thus they need 4 * 2 = 8 tablespoons in total.
#### 8",correct
"Abigail collected 2 boxes of cookies for the bake sale. Grayson collected 3 quarters of a box, and Olivia collected 3 boxes. Assuming that each box contains 48 cookies, how many cookies did they collect in total?","Abigail collected 2*48 = 69 cookies.
There are 48/4 = 12 cookies in a quarter of a box.
Grayson collected 12*3 = 36 cookies.
Olivia collected 48*3 = 144 cookies.
In total they collected 69+36+144 = 249 cookies.
#### 249",computational_error
"Abigail collected 2 boxes of cookies for the bake sale. Grayson collected 3 quarters of a box, and Olivia collected 3 boxes. Assuming that each box contains 48 cookies, how many cookies did they collect in total?","Abigail collected 2*48 = 96 cookies.
There are 48/4 = 12 cookies in a quarter of a box.
Grayson collected 12*3 = 36 cookies.
Olivia collected 48*3 = 144 cookies.
In total they collected 36+144 = 180 cookies.
#### 180",conceptual_error
"Abigail collected 2 boxes of cookies for the bake sale. Grayson collected 3 quarters of a box, and Olivia collected 3 boxes. Assuming that each box contains 48 cookies, how many cookies did they collect in total?","Abigail collected 2*48 = 96 cookies.
There are 48/4 = 12 cookies in a quarter of a box.
Grayson collected 12*3 = 36 cookies.
Olivia collected 48*3 = 144 cookies.
In total they collected 96+36+144 = 276 cookies.
#### 276",correct
"Chip has a $50.00 balance on his credit card.  Since he didn't pay it off, he will be charged a 20% interest fee.  He puts $20.00 on his credit card the following month and doesn't make any payments to his debt.  He is hit with another 20% interest fee.  What's the current balance on his credit card?","He has a balance of $50 and is charged 20% interest so that's 50*0.2 = $10
He had a balance of $50 and now has a $10 interest fee making his balance 50+10 = $65
His balance is $65 and he puts another $20 on his card for a total of 65+20 = $85
He didn't make a payment that month and is hit with another 20% interest fee so that's 85*0.2 = $17 in interest
His new balance is 85+17 = $102
#### 102",computational_error
"Chip has a $50.00 balance on his credit card.  Since he didn't pay it off, he will be charged a 20% interest fee.  He puts $20.00 on his credit card the following month and doesn't make any payments to his debt.  He is hit with another 20% interest fee.  What's the current balance on his credit card?","He has a balance of $50 and is charged 20% interest so that's 50*0.2 = $10
He had a balance of $50 and now has a $10 interest fee making his balance 50+10 = $60
His balance is $60 and he puts another $20 on his card for a total of 60+20 = $80
He didn't make a payment that month and is hit with another 20% interest fee so that's 80*0.2 = $16 in interest
His new balance is 80+60 = $140
#### 140",conceptual_error
"Chip has a $50.00 balance on his credit card.  Since he didn't pay it off, he will be charged a 20% interest fee.  He puts $20.00 on his credit card the following month and doesn't make any payments to his debt.  He is hit with another 20% interest fee.  What's the current balance on his credit card?","He has a balance of $50.00 and is charged 20% interest so that's 50*.20 = $10.00
He had a balance of $50.00 and now has a $10.00 interest fee making his balance 50+10 = $60.00
His balance is $60.00 and he puts another $20.00 on his card for a total of 60+20 = $80.00
He didn't make a payment that month and is hit with another 20% interest fee so that's 80*.20 = $16.00 in interest
His new balance is 80+16 = $96.00
#### 96",correct
Marian's pending credit card balance is $126.00.  She puts $60.00 worth of groceries on her card and half that amount in gas.  She returned some bath towels for $45.00.  What's the new balance on her credit card?,"Her gas is half the price as her $60 groceries so that's 60/2 = $30 in gas
Her card has a balance of $126 and she added $60 in groceries and $30 in gas for a total of 126+60+30 = $211
Her balance is $211 and she returns $45 worth of merchandise for a new balance of 211-45 = $166
#### 166",computational_error
Marian's pending credit card balance is $126.00.  She puts $60.00 worth of groceries on her card and half that amount in gas.  She returned some bath towels for $45.00.  What's the new balance on her credit card?,"Her gas is half the price as her $60 groceries so that's 60/2 = $30 in gas
Her card has a balance of $126 and she added $30 in groceries and $30 in gas for a total of 126+30+30 = $186
Her balance is $186 and she returns $45 worth of merchandise for a new balance of 186-45 = $141
#### 141",conceptual_error
Marian's pending credit card balance is $126.00.  She puts $60.00 worth of groceries on her card and half that amount in gas.  She returned some bath towels for $45.00.  What's the new balance on her credit card?,"Her gas is half the price as her $60.00 groceries so that's 60/2 = $30.00 in gas
Her card has a balance of $126.00 and she added $60.00 in groceries and $30.00 in gas for a total of 126+60+30 = $216.00
Her balance is $216.00 and she returns $45.00 worth of merchandise for a new balance of 216-45 = $171.00
#### 171",correct
Jazel has 3 sticks. One stick is 3 centimeters long. The second stick is twice as long while the third stick is 1 centimeter shorter than the second stick. What is the total length of Jazel's sticks when they are put together?,"The second stick is 3 x 2 = 6 centimeters long.
The third stick is 6 - 1 = 6 centimeters long.
Thus, Jazel's sticks are 3 + 6 + 6 = 15 centimeters long when they are put together.
#### 15",computational_error
Jazel has 3 sticks. One stick is 3 centimeters long. The second stick is twice as long while the third stick is 1 centimeter shorter than the second stick. What is the total length of Jazel's sticks when they are put together?,"The second stick is 3 x 2 = 6 centimeters long.
#### 6",conceptual_error
Jazel has 3 sticks. One stick is 3 centimeters long. The second stick is twice as long while the third stick is 1 centimeter shorter than the second stick. What is the total length of Jazel's sticks when they are put together?,"The second stick is 3 x 2 = 6 centimeters long.
The third stick is 6 - 1 = 5 centimeters long.
Thus, Jazel's sticks are 3 + 6 + 5 = 14 centimeters long when they are put together.
#### 14",correct
"Palmer loves taking photos and has an album of 100 photos under her bed to mark memories of places she's been. She recently went on a long trip to Bali. Palmer took 50 new pictures in the first week and twice that many in the second week. She was running out of space at the end of her trip and took only 80 new photos total across the third and fourth weeks. If she adds the pictures from Bali to her collection, how many total photos does Palmer have under her bed now?","While in Bali, Palmer took 50 pictures in the first week and thus 2 * 50 photos = 1000 photos in the second week.
The total number of photos she took in Bali is 50 photos on the first week + 1000 photos on the second week + 130 photos = 1180 photos.
When she adds the photos she from Bali to her album, Palmer has a total of 1180 +100 = 1280 photos.
#### 1280",computational_error
"Palmer loves taking photos and has an album of 100 photos under her bed to mark memories of places she's been. She recently went on a long trip to Bali. Palmer took 50 new pictures in the first week and twice that many in the second week. She was running out of space at the end of her trip and took only 80 new photos total across the third and fourth weeks. If she adds the pictures from Bali to her collection, how many total photos does Palmer have under her bed now?","While in Bali, Palmer took 50 pictures in the first week and thus 2 * 50 photos = 100 photos in the second week.
The total number of photos she took in Bali is 50 photos on the first week + 100 photos on the second week photos = 150 photos.
When she adds the photos she from Bali to her album, Palmer has a total of 150 +100 = 250 photos.
#### 250",conceptual_error
"Palmer loves taking photos and has an album of 100 photos under her bed to mark memories of places she's been. She recently went on a long trip to Bali. Palmer took 50 new pictures in the first week and twice that many in the second week. She was running out of space at the end of her trip and took only 80 new photos total across the third and fourth weeks. If she adds the pictures from Bali to her collection, how many total photos does Palmer have under her bed now?","While in Bali, Palmer took 50 pictures in the first week and thus 2 * 50 photos = 100 photos in the second week.
The total number of photos she took in Bali is 50 photos on the first week + 100 photos on the second week + 130 photos = 280 photos.
When she adds the photos she from Bali to her album, Palmer has a total of 280 +100 = 380 photos.
#### 380",correct
Josiah puts a quarter in his piggy bank every day for 24 days.  Leah saves 50 cents in an empty pickle jar every day for 20 days. Megan saves twice as much as Leah for 12 days.   How much do the three children save together?,"Josiah saves 0.25 x 24= $6.
Leah saves 0.5 x 20 = $10.
Megan saves $1 x 12 = $21.
Together, the children save $6 + $10 + $21 = $37.
#### 37",computational_error
Josiah puts a quarter in his piggy bank every day for 24 days.  Leah saves 50 cents in an empty pickle jar every day for 20 days. Megan saves twice as much as Leah for 12 days.   How much do the three children save together?,"Josiah saves 0.25 x 24= $6.
Leah saves 0.5 x 20 = $10.
Megan saves $1 x 12 = $12.
Together, the children save $6 + $$12 = $18.
#### 18",conceptual_error
Josiah puts a quarter in his piggy bank every day for 24 days.  Leah saves 50 cents in an empty pickle jar every day for 20 days. Megan saves twice as much as Leah for 12 days.   How much do the three children save together?,"Josiah saves 0.25 x 24= $6.
Leah saves 0.50 x 20 = $10.
Megan saves $1 x 12 = $12.
Together, the children save $6 + $10 + $12 = $28.
#### 28",correct
"Some friends went hiking for 3.5 hours. They traveled 21 kilometers in that time. Birgit was 4 minutes/km faster than the average time. If Birgit kept the same pace, how many minutes would it take her to go 8 kilometers?","Minutes spent hiking = 3.5*60 = 210 minutes
Average speed = 210 minutes/ 21 km = 10 minutes/km
Birgit is 4 minutes/km faster = 10 - 4 = 10 min/km
It would take 10*8 = 80 minutes to go 8 km
#### 80",computational_error
"Some friends went hiking for 3.5 hours. They traveled 21 kilometers in that time. Birgit was 4 minutes/km faster than the average time. If Birgit kept the same pace, how many minutes would it take her to go 8 kilometers?","Minutes spent hiking = 3.5*60 = 210 minutes
Average speed = 210 minutes/ 21 km = 189 minutes/km
Birgit is 4 minutes/km faster = 189 - 4 = 185 min/km
It would take 185*8 = 1480 minutes to go 8 km
#### 1480",conceptual_error
"Some friends went hiking for 3.5 hours. They traveled 21 kilometers in that time. Birgit was 4 minutes/km faster than the average time. If Birgit kept the same pace, how many minutes would it take her to go 8 kilometers?","Minutes spent hiking = 3.5*60 = 210 minutes
Average speed = 210 minutes/ 21 km = 10 minutes/km
Birgit is 4 minutes/km faster = 10 - 4 = 6 min/km
It would take 6*8 = 48 minutes to go 8 km
Birgit would take 48 minutes to travel 8 kilometers.
#### 48",correct
"Jonathan enjoys walking and running for exercise, and he has three different exercise routines.  On Mondays, he walks at 2 miles per hour.  On Wednesdays, he walks at 3 miles per hour.  And on Fridays, he runs at 6 miles per hour.  On each exercise day, he travels 6 miles.  What is the combined total time, in hours, he spends exercising in a week?","On Mondays, he walks 6 miles at 2 miles per hour, for a length of 6/2=3 hours.
On Wednesdays, he walks 6 miles at 3 miles per hour, for a length of 6/3=2 hours.
And on Fridays, he runs 6 miles at 6 miles per hour, for a length of 6/6=1 hour.
The combined total time he spends exercising in a week is 3+2+1=7 hours.
#### 7",computational_error
"Jonathan enjoys walking and running for exercise, and he has three different exercise routines.  On Mondays, he walks at 2 miles per hour.  On Wednesdays, he walks at 3 miles per hour.  And on Fridays, he runs at 6 miles per hour.  On each exercise day, he travels 6 miles.  What is the combined total time, in hours, he spends exercising in a week?","On Mondays, he walks 6 miles at 2 miles per hour, for a length of 6/2=3 hours.
On Wednesdays, he walks 6 miles at 3 miles per hour, for a length of 6/3=2 hours.
#### 2",conceptual_error
"Jonathan enjoys walking and running for exercise, and he has three different exercise routines.  On Mondays, he walks at 2 miles per hour.  On Wednesdays, he walks at 3 miles per hour.  And on Fridays, he runs at 6 miles per hour.  On each exercise day, he travels 6 miles.  What is the combined total time, in hours, he spends exercising in a week?","On Mondays, he walks 6 miles at 2 miles per hour, for a length of 6/2=3 hours.
On Wednesdays, he walks 6 miles at 3 miles per hour, for a length of 6/3=2 hours.
And on Fridays, he runs 6 miles at 6 miles per hour, for a length of 6/6=1 hour.
The combined total time he spends exercising in a week is 3+2+1=6 hours.
#### 6",correct
"The dog toys Samantha buys for her dog are ""buy one get one half off"" and all cost $12.00 each. She buys 4 toys.  How much does she spend on dog toys?","If she buys 1 toy at $12 she gets the 2nd toy 1/2 off, the 2nd toy is 12*0.5 = $6
1 full-priced toy is $12 and 1/2 priced toy is $6 so these 2 toys come to 12+6 = $20
She buys 2 more toys that are ""buy one get one 1/2 off"" so all total she spends 2*20 = $40
#### 40",computational_error
"The dog toys Samantha buys for her dog are ""buy one get one half off"" and all cost $12.00 each. She buys 4 toys.  How much does she spend on dog toys?","If she buys 1 toy at $12 she gets the 2nd toy 1/2 off, the 2nd toy is 12*0.5 = $6
1 full-priced toy is $12 and 1/2 priced toy is $6 so these 2 toys come to 12-6 = $6
She buys 2 more toys that are ""buy one get one 1/2 off"" so all total she spends 2*6 = $12
#### 12",conceptual_error
"The dog toys Samantha buys for her dog are ""buy one get one half off"" and all cost $12.00 each. She buys 4 toys.  How much does she spend on dog toys?","If she buys 1 toy at $12.00 she gets the 2nd toy 1/2 off, the 2nd toy is 12*.5 = $6.00
1 full-priced toy is $12.00 and 1/2 priced toy is $6.00 so these 2 toys come to 12+6 = $18.00
She buys 2 more toys that are ""buy one get one 1/2 off"" so all total she spends 2*18 = $36.00
#### 36",correct
"Aubree saw 20 beavers and 40 chipmunks by a tree when going to school and scared them away when they saw her. While coming back from school, she realized the number of beavers had doubled and the number of chipmunks had decreased by 10. What's the total number of animals she saw that day?","When going to school, she saw 40+20 = 90 animals.
The number of beavers doubled to 20*2 = 40 beavers
The number of chipmunks decreased to 40-10 = 30 chipmunks.
The total number of animals she saw on that day is 30+40+90 = 160 animals
#### 160",computational_error
"Aubree saw 20 beavers and 40 chipmunks by a tree when going to school and scared them away when they saw her. While coming back from school, she realized the number of beavers had doubled and the number of chipmunks had decreased by 10. What's the total number of animals she saw that day?","When going to school, she saw 40+20 = 60 animals.
The number of beavers doubled to 20/2 = 10 beavers
The number of chipmunks decreased to 40-10 = 30 chipmunks.
The total number of animals she saw on that day is 30+10+60 = 100 animals
#### 100",conceptual_error
"Aubree saw 20 beavers and 40 chipmunks by a tree when going to school and scared them away when they saw her. While coming back from school, she realized the number of beavers had doubled and the number of chipmunks had decreased by 10. What's the total number of animals she saw that day?","When going to school, she saw 40+20 = 60 animals.
The number of beavers doubled to 20*2 = 40 beavers
The number of chipmunks decreased to 40-10 = 30 chipmunks.
The total number of animals she saw on that day is 30+40+60 = 130 animals
#### 130",correct
Hannah ran 9 kilometers on Monday. She ran 4816 meters on Wednesday and 2095 meters on Friday. How many meters farther did she run on Monday than Wednesday and Friday combined?,"Wednesday + Friday = 4816 + 2095 = 6910 meters
9 km = 9000 meters
9000 - 6910 = 2090 meters
#### 2090",computational_error
Hannah ran 9 kilometers on Monday. She ran 4816 meters on Wednesday and 2095 meters on Friday. How many meters farther did she run on Monday than Wednesday and Friday combined?,"Wednesday + Friday = 4816 + 2095 = 6911 meters
9 km = 9000 meters
9000 + 6911 = 15911 meters
#### 15911",conceptual_error
Hannah ran 9 kilometers on Monday. She ran 4816 meters on Wednesday and 2095 meters on Friday. How many meters farther did she run on Monday than Wednesday and Friday combined?,"Wednesday + Friday = 4816 + 2095 = 6911 meters
9 km = 9000 meters
9000 - 6911 = 2089 meters
Hannah ran 2089 meters farther on Monday than Wednesday and Friday.
#### 2089",correct
Youngsville had a population of 684 people.  The town had a growth spurt and the population increased by 25% then they witnessed that 40% of the population moved away.  What is the current population?,"The town had 684 people then had a 25% growth spurt increasing the population by 684*0.25 = 711 people
The town had 684 people then they added 711 people bringing the population to 684+711 = 1395 people
There were 1395 people and 40% moved away so it decreased by 1395*0.4 = 558
The population was 1395 and 558 people moved away making the new population 1395-558 = 837 people
#### 837",computational_error
Youngsville had a population of 684 people.  The town had a growth spurt and the population increased by 25% then they witnessed that 40% of the population moved away.  What is the current population?,"The town had 684 people then had a 25% growth spurt increasing the population by 684*684 = 467856 people
The town had 684 people then they added 467856 people bringing the population to 684+467856 = 468540 people
There were 468540 people and 40% moved away so it decreased by 468540*0.4 = 187416
The population was 468540 and 187416 people moved away making the new population 468540-187416 = 281124 people
#### 281124",conceptual_error
Youngsville had a population of 684 people.  The town had a growth spurt and the population increased by 25% then they witnessed that 40% of the population moved away.  What is the current population?,"The town had 684 people then had a 25% growth spurt increasing the population by 684*.25 = 171 people
The town had 684 people then they added 171 people bringing the population to 684+171 = 855 people
There were 855 people and 40% moved away so it decreased by 855*.40 = 342
The population was 855 and 342 people moved away making the new population 855-342 = 513 people
#### 513",correct
"Barry has $10.00 worth of dimes.  His little brother, Dan has half that amount but finds 2 more dimes on his way home from school.  How many dimes does Dan have?","Dimes are worth $0.10 and Barry has $10 worth of dimes so he has 10/0.1 = 10 dimes
Dan has half the amount of dimes as Barry so Dan has 10/2 = 5 dimes
Dan finds 2 more dimes on his way home so he now has 5+2 = 7 dimes
#### 7",computational_error
"Barry has $10.00 worth of dimes.  His little brother, Dan has half that amount but finds 2 more dimes on his way home from school.  How many dimes does Dan have?","Dimes are worth $0.10 and Barry has $10 worth of dimes so he has 10/0.1 = 100 dimes
Dan has half the amount of dimes as Barry so Dan has 100/2 = 50 dimes
Dan finds 2 more dimes on his way home so he now has 2+48 = 50 dimes
#### 4",conceptual_error
"Barry has $10.00 worth of dimes.  His little brother, Dan has half that amount but finds 2 more dimes on his way home from school.  How many dimes does Dan have?","Dimes are worth $0.10 and Barry has $10.00 worth of dimes so he has 10/.10 = 100 dimes
Dan has half the amount of dimes as Barry so Dan has 100/2 = 50 dimes
Dan finds 2 more dimes on his way home so he now has 50+2 = 52 dimes
#### 52",correct
"Clyde's four children wanted to go see their favorite band perform.  The tickets were expensive so Clyde made a deal with his kids.  If the average of their scores on their next math test was higher than 89, then he would buy them tickets to the concert.   June earned a 97 on her math test, Patty earned an 85, Josh earned a 100 on his test and Henry earned a 94.  What was their average math test score?","Together, they scored 97+85+100+94 = 736
There are 4 children so their average math test score is 736/4 = 184
#### 184",computational_error
"Clyde's four children wanted to go see their favorite band perform.  The tickets were expensive so Clyde made a deal with his kids.  If the average of their scores on their next math test was higher than 89, then he would buy them tickets to the concert.   June earned a 97 on her math test, Patty earned an 85, Josh earned a 100 on his test and Henry earned a 94.  What was their average math test score?","Together, they scored 97+85+94 = 276
There are 4 children so their average math test score is 276/4 = 69
#### 69",conceptual_error
"Clyde's four children wanted to go see their favorite band perform.  The tickets were expensive so Clyde made a deal with his kids.  If the average of their scores on their next math test was higher than 89, then he would buy them tickets to the concert.   June earned a 97 on her math test, Patty earned an 85, Josh earned a 100 on his test and Henry earned a 94.  What was their average math test score?","Together, they scored 97+85+100+94 = 376
There are 4 children so their average math test score is 376/4 = 94
#### 94",correct
Sally had 14 fries at lunch. Her friend Mark gave her one-third of his 36 fries at lunch. How many fries did Sally have for lunch after that?,"Mark gave Sally 36/3=21 fries
After that Sally has 14+21=35 fries
#### 35",computational_error
Sally had 14 fries at lunch. Her friend Mark gave her one-third of his 36 fries at lunch. How many fries did Sally have for lunch after that?,"Mark gave Sally 36/3=12 fries
After that Sally has 12+12=24 fries
#### 24",conceptual_error
Sally had 14 fries at lunch. Her friend Mark gave her one-third of his 36 fries at lunch. How many fries did Sally have for lunch after that?,"Mark gave Sally 36/3=12 fries
After that Sally has 14+12=26 fries
#### 26",correct
John can front squat 80% as much as he back squats.  He used to back squat 200 kg but increased that by 50 kg.  He can do a triple equal to 90% of the amount he front squats.  How much weight will he move if he does three triples?,"He increased his back squat to 200+50=250 kg
That means his front squat is 250*0.8=2000 kg
So he can do a triple with 2000*0.9=1800 kg
So he moves 1800*3 = 5400 kg if he does three triples
#### 5400",computational_error
John can front squat 80% as much as he back squats.  He used to back squat 200 kg but increased that by 50 kg.  He can do a triple equal to 90% of the amount he front squats.  How much weight will he move if he does three triples?,"He increased his back squat to 200+50=250 kg
That means his front squat is 200*0.8=160 kg
So he can do a triple with 160*0.9=144 kg
So he moves 144*3 = 432 kg if he does three triples
#### 432",conceptual_error
John can front squat 80% as much as he back squats.  He used to back squat 200 kg but increased that by 50 kg.  He can do a triple equal to 90% of the amount he front squats.  How much weight will he move if he does three triples?,"He increased his back squat to 200+50=250 kg
That means his front squat is 250*.8=200 kg
So he can do a triple with 200*.9=180 kg
So he moves 180*3 = 540 kg if he does three triples
#### 540",correct
"Ursula earns $8.50 an hour working in a restaurant. She works 8 hours a day. If she works 20 days a month, determine her annual salary.","Ursula earns 8 x $8.5 = $86 a day.
In a month, she earns 20 x $86 = $1720.
Therefore, Ursula's annual salary is 12 x $1720 = $20640
#### 20640",computational_error
"Ursula earns $8.50 an hour working in a restaurant. She works 8 hours a day. If she works 20 days a month, determine her annual salary.","Ursula earns 8 x $8.5 = $68 a day.
#### 68",conceptual_error
"Ursula earns $8.50 an hour working in a restaurant. She works 8 hours a day. If she works 20 days a month, determine her annual salary.","Ursula earns 8 x $8.50 = $68 a day.
In a month, she earns 20 x $68 = $1360.
Therefore, Ursula's annual salary is 12 x $1360 = $16320
#### 16320",correct
